title,artist,spotify_artist,track_id,artist_id,duration_ms,track_popularity,album_id,album_name,album_release_date,total_tracks
Афтерклоузер,Ницо Потворно,Ницо Потворно,7C17cxmzzy0bUZx6AXtJpu,1AbmsaKuOkDN5bVSunBoIY,193384,22,2yo5B3sUfAVpGuaxhV60eW,Реанімація,2020-09-11,5
Годинник,Ницо Потворно,Ницо Потворно,3rgdyU6FG4qR339xJOVfpJ,1AbmsaKuOkDN5bVSunBoIY,182044,23,2GaxYam37pYwb0gfZu5oyH,Чистий,2021-07-02,5
Моя слина на тобі,Ницо Потворно,Ницо Потворно,17NMtEu57X30xNKNuGqP7x,1AbmsaKuOkDN5bVSunBoIY,213995,26,5kgZXQ53ROlMGtWuDFeZrf,Моя слина на тобі,2022-03-23,1
Хвлв,Ницо Потворно,Ницо Потворно,6qG5HWdrLnai8ZvCuNQ3WA,1AbmsaKuOkDN5bVSunBoIY,186000,19,2yo5B3sUfAVpGuaxhV60eW,Реанімація,2020-09-11,5
Єбучий ф'юча,Ницо Потворно,Ницо Потворно,5zNg8TjAAsAdEPAA1QiQO5,1AbmsaKuOkDN5bVSunBoIY,186017,24,5WNM66XC9esOAmjavAnZGr,Єбучий фʼюча,2023-10-27,1
Русні пізда,Ницо Потворно,Ницо Потворно,5PIKSqE8wSSrk13ZOlchP6,1AbmsaKuOkDN5bVSunBoIY,245250,14,23ZX07vmVDtGzkYvTzNdQM,Русні пізда,2022-06-10,1
Ти,Ницо Потворно,Ницо Потворно,0D8UhIjw4A9Fbm1MryNo8c,1AbmsaKuOkDN5bVSunBoIY,147253,30,2iD7x4fjETShVr4GPUe9HZ,Аудіоєбологія,2024-04-19,2
Цифри,Ницо Потворно,Ницо Потворно,3PSfnjHU75qExHR5TScdr7,1AbmsaKuOkDN5bVSunBoIY,210025,29,57o6XaaffWNVQcu9QvaX7e,Цифри,2024-03-01,3
Реанімація,Ницо Потворно,Ницо Потворно,6Wn9DvTAeW88uI3H8qWpQ4,1AbmsaKuOkDN5bVSunBoIY,187846,15,2yo5B3sUfAVpGuaxhV60eW,Реанімація,2020-09-11,5
Йайа звик,Ницо Потворно,Ницо Потворно,2ZrDpme1UJQAwEjmUKz1YL,1AbmsaKuOkDN5bVSunBoIY,196038,16,2SjZvCvuUgxVKFJedkJvgi,А може це я?,2023-07-14,6
Вибач Наташа,Ницо Потворно,Ницо Потворно,6KkQiQu25WSj7MKwTeapI2,1AbmsaKuOkDN5bVSunBoIY,187303,15,6v3MxHtKjMn3lTzqBUIlRO,Вибач Наташа,2023-07-05,1
Газ,Ницо Потворно,Ницо Потворно,0V1PccgEmd3egMwhERdlld,1AbmsaKuOkDN5bVSunBoIY,237942,22,0ld7thZHfI6QZ1iPBmSRdZ,Ницо Потворно,2019-09-12,9
Недоречний,Ницо Потворно,Ницо Потворно,4cP1WN8v35aJnrhh6JJTwu,1AbmsaKuOkDN5bVSunBoIY,200171,14,5pOUdSUj5oJ6vlAdrGYp2f,Недоречний (акустика),2024-01-26,2
Трикутний ключ,Ницо Потворно,Ницо Потворно,6IRJt9m0rpLHc38YBQybyH,1AbmsaKuOkDN5bVSunBoIY,155807,18,2SjZvCvuUgxVKFJedkJvgi,А може це я?,2023-07-14,6
Тоталітарний геймовер,Ницо Потворно,Ницо Потворно,0E4Wr8cNlw4Ep7C0Ks11CA,1AbmsaKuOkDN5bVSunBoIY,156781,21,7KT7vI1r7p9tvDUASaKXks,Театр ім Н Потворно,2021-12-10,3
Да!,Ницо Потворно,Ницо Потворно,4ICXkLLtzA8koHR8pM2Er4,1AbmsaKuOkDN5bVSunBoIY,182000,9,3IbvndPWpKthP3cyiEsa4i,Да!,2022-08-12,1
Швидка але відкладна допомога,Ницо Потворно,Ницо Потворно,6gtMayy0zVmb5abC6vBJQx,1AbmsaKuOkDN5bVSunBoIY,392826,19,2SjZvCvuUgxVKFJedkJvgi,А може це я?,2023-07-14,6
Київ,Ницо Потворно,Ницо Потворно,0Qc7nc23brrJNw4ZN0TBmr,1AbmsaKuOkDN5bVSunBoIY,115846,14,4OUpvGv0JHJTWbJ9UG5EH5,Київ,2020-11-30,2
Достукатися до небес,Ницо Потворно,Ницо Потворно,3Xke7NChNhHCsJqzCchTwe,1AbmsaKuOkDN5bVSunBoIY,228576,12,1euv0e4iUTrsldn08asDIa,Достукатися до небес,2022-11-25,1
Ше одне,Ницо Потворно,Ницо Потворно,3JI0FkrWZEowSbOy6kHsCK,1AbmsaKuOkDN5bVSunBoIY,191284,12,2SjZvCvuUgxVKFJedkJvgi,А може це я?,2023-07-14,6
Душніла,Ницо Потворно,Ницо Потворно,4nfOpLLVfDwF5GFoaBWvPr,1AbmsaKuOkDN5bVSunBoIY,250418,12,2SjZvCvuUgxVKFJedkJvgi,А може це я?,2023-07-14,6
Хлам,Ницо Потворно,Ницо Потворно,253vUbL7F9gj9ukcQIeXCS,1AbmsaKuOkDN5bVSunBoIY,160250,14,0ld7thZHfI6QZ1iPBmSRdZ,Ницо Потворно,2019-09-12,9
Такі самі як ти,Ницо Потворно,Ницо Потворно,0xUE7EuWFPX5FrQ4KokCcB,1AbmsaKuOkDN5bVSunBoIY,244467,10,0ld7thZHfI6QZ1iPBmSRdZ,Ницо Потворно,2019-09-12,9
Чемний панк,Ницо Потворно,Ницо Потворно,1aiMuk1wEboYhV8Qkt2XuE,1AbmsaKuOkDN5bVSunBoIY,135233,8,2GaxYam37pYwb0gfZu5oyH,Чистий,2021-07-02,5
Темнота у Кло,Ницо Потворно,Діджей Хокаге,0cw77wKfKZnlbMMQPkjTPF,1iOArMVEzZoU9eXpygpzTN,125769,10,0bbJbKG0oItDhoGX5Z68Xt,Темнота у Кло (2023 Rework),2023-05-03,1
НП,Ницо Потворно,Ницо Потворно,67Oi3zT6c1FGDearV2SDCN,1AbmsaKuOkDN5bVSunBoIY,234057,13,7KT7vI1r7p9tvDUASaKXks,Театр ім Н Потворно,2021-12-10,3
Юесей,Ницо Потворно,Ницо Потворно,3kVXrhL8nHx62NwzGM1Rql,1AbmsaKuOkDN5bVSunBoIY,206564,9,2GaxYam37pYwb0gfZu5oyH,Чистий,2021-07-02,5
Визволи,Ницо Потворно,Ницо Потворно,0OKeLAa546LKbxVDDyeodM,1AbmsaKuOkDN5bVSunBoIY,137462,9,2GaxYam37pYwb0gfZu5oyH,Чистий,2021-07-02,5
Вируби жлоба,Ницо Потворно,Ницо Потворно,31tbwhxJWTsKvVAZBFHl9z,1AbmsaKuOkDN5bVSunBoIY,153065,8,7KT7vI1r7p9tvDUASaKXks,Театр ім Н Потворно,2021-12-10,3
Сон без снів,Ницо Потворно,Ницо Потворно,2ivYGPD0mqxXIhF7TdYgnZ,1AbmsaKuOkDN5bVSunBoIY,225750,8,0ld7thZHfI6QZ1iPBmSRdZ,Ницо Потворно,2019-09-12,9
Коли тебе нема,Ницо Потворно,Ницо Потворно,5P2DrjU2UfxN8zK3VuCLMG,1AbmsaKuOkDN5bVSunBoIY,256536,13,57o6XaaffWNVQcu9QvaX7e,Цифри,2024-03-01,3
Недоречний - акустика,Ницо Потворно,Ницо Потворно,4cP1WN8v35aJnrhh6JJTwu,1AbmsaKuOkDN5bVSunBoIY,200171,14,5pOUdSUj5oJ6vlAdrGYp2f,Недоречний (акустика),2024-01-26,2
Заспіваю ще,Ницо Потворно,Ницо Потворно,28uvIhbx1zrmcl4lk7HHHM,1AbmsaKuOkDN5bVSunBoIY,220153,9,4OUpvGv0JHJTWbJ9UG5EH5,Київ,2020-11-30,2
Служба,Ницо Потворно,Ницо Потворно,1YKSevMN18J0Yre69qIvvX,1AbmsaKuOkDN5bVSunBoIY,148645,25,1CbzoyNG3160A1uuBt4J9n,Служба,2025-02-14,1
Хто я?,Ницо Потворно,Ницо Потворно,0l7OdX44XfK9LEL4r9F1Rm,1AbmsaKuOkDN5bVSunBoIY,179615,13,0ld7thZHfI6QZ1iPBmSRdZ,Ницо Потворно,2019-09-12,9
Піф паф файє,Ницо Потворно,Джозерс,25qVYoQeiS6EvslKCgbvmx,6vGzPITjy7QcOKdqfGGOpZ,233172,29,48owAWuVL8vusut4Duwc2n,Піф паф файє,2022-07-13,1
Вродливе м'ясо,Фактично Самі,Tartak,6h48xYLPRfbgDHPfetQquS,1RzwDDPsg9uiMt7qFo1OdU,212066,7,05yq8iKjaIquO91a1fnEjq,Система нервів,2003-07-07,17
якби,renie cares,renie cares,0opTztEdSDy2OpuIlqOU0N,3NriITovw5vUZcywhWZ2FB,231733,35,6Z0H33gbYXY4ZX6UGcBmmY,якби,2021-04-15,1
заратустра,renie cares,renie cares,1cBcAJy5PdfRUG9D4MKslq,3NriITovw5vUZcywhWZ2FB,212210,32,5ry5Ej79KLd2rLyndz6akl,заратустра,2022-02-05,1
якби - BADWOR7H Remix,renie cares,renie cares,25ic4ljsMINz3lDTU5XgrG,3NriITovw5vUZcywhWZ2FB,148965,27,2TRaDGMb8onJKjBp0PdKWS,якби (BADWOR7H Remix),2023-08-18,1
моя весна,renie cares,renie cares,46mD0h8Eu3eO9qY5JhdRIH,3NriITovw5vUZcywhWZ2FB,215660,24,7JJX3xklHUoUsRWb8jIDbG,моя весна,2022-08-18,1
хвилями,renie cares,renie cares,3F1DYiJQW95l5yWQWUcxyt,3NriITovw5vUZcywhWZ2FB,209268,31,4ZZRGrO7pVbiKsVewhbthx,легка нестерпність буття,2023-11-03,12
зараза,renie cares,renie cares,3ekw5hzooduEyOMT1KuhCv,3NriITovw5vUZcywhWZ2FB,267995,35,4u2v95ipAG1S6RlmiYqaC5,la princesse lointaine,2024-11-21,5
навчи мене,renie cares,renie cares,0wNo9gtmoLz7MG7OD93z1O,3NriITovw5vUZcywhWZ2FB,279027,26,4ZZRGrO7pVbiKsVewhbthx,легка нестерпність буття,2023-11-03,12
сина,renie cares,renie cares,3haCsNK1odaj6pcV4Wrylc,3NriITovw5vUZcywhWZ2FB,295966,18,4ZZRGrO7pVbiKsVewhbthx,легка нестерпність буття,2023-11-03,12
легка,renie cares,renie cares,4O6Xft5kGLdPGKmFBknf02,3NriITovw5vUZcywhWZ2FB,89683,11,4ZZRGrO7pVbiKsVewhbthx,легка нестерпність буття,2023-11-03,12
чому,renie cares,renie cares,6hiu0wgDXeQIxHqoBn6pt2,3NriITovw5vUZcywhWZ2FB,259512,29,4ZZRGrO7pVbiKsVewhbthx,легка нестерпність буття,2023-11-03,12
лнб,renie cares,renie cares,50ricinKyuUlOWoudB3Ze4,3NriITovw5vUZcywhWZ2FB,299752,27,4ZZRGrO7pVbiKsVewhbthx,легка нестерпність буття,2023-11-03,12
кричу,renie cares,renie cares,6U6aJfWvRWd3NH5sWHrUWq,3NriITovw5vUZcywhWZ2FB,219611,22,0JlwNaMDZRM5RxbWK3IRmn,кричу,2024-10-24,1
де бог,renie cares,renie cares,40wQL5zXhlmCRH0I85WUay,3NriITovw5vUZcywhWZ2FB,247500,23,4ZZRGrO7pVbiKsVewhbthx,легка нестерпність буття,2023-11-03,12
навіть коли,renie cares,renie cares,1YZcmssO4M3QB2ZX5xL6Wu,3NriITovw5vUZcywhWZ2FB,206111,24,4ZZRGrO7pVbiKsVewhbthx,легка нестерпність буття,2023-11-03,12
деліре,renie cares,renie cares,0CTFLC6VchxJJdbXxhlBBq,3NriITovw5vUZcywhWZ2FB,268675,17,2QqodBv87Jfvwy7IHx7QSk,деліре,2024-11-17,1
душа,renie cares,renie cares,1bdjiKi6PesxbTMI9aQTvj,3NriITovw5vUZcywhWZ2FB,202500,16,4ZZRGrO7pVbiKsVewhbthx,легка нестерпність буття,2023-11-03,12
навчи мене - remastered,renie cares,renie cares,0wNo9gtmoLz7MG7OD93z1O,3NriITovw5vUZcywhWZ2FB,279027,26,4ZZRGrO7pVbiKsVewhbthx,легка нестерпність буття,2023-11-03,12
буття,renie cares,renie cares,2Xz5jxvkSavLvcoDrYiPCi,3NriITovw5vUZcywhWZ2FB,53174,8,4ZZRGrO7pVbiKsVewhbthx,легка нестерпність буття,2023-11-03,12
тлінно,renie cares,renie cares,2eNXCHrleFwuWLH2qVD4lF,3NriITovw5vUZcywhWZ2FB,304320,13,4ZZRGrO7pVbiKsVewhbthx,легка нестерпність буття,2023-11-03,12
нестерпність,renie cares,renie cares,7AwI8gUaDx5GhIZAHluYEk,3NriITovw5vUZcywhWZ2FB,59541,9,4ZZRGrO7pVbiKsVewhbthx,легка нестерпність буття,2023-11-03,12
любови більше,renie cares,renie cares,6RQO1LvWfuGhOjtjAaSJtU,3NriITovw5vUZcywhWZ2FB,178474,22,4u2v95ipAG1S6RlmiYqaC5,la princesse lointaine,2024-11-21,5
ляля,renie cares,renie cares,062Gl4HyirrhVi5XPk9VBo,3NriITovw5vUZcywhWZ2FB,134600,16,4u2v95ipAG1S6RlmiYqaC5,la princesse lointaine,2024-11-21,5
дюшеска,renie cares,renie cares,7apja07GhINFjQ5kdxhIs2,3NriITovw5vUZcywhWZ2FB,290853,17,3jdeQTCAIgrJ1IKVczUUNV,дюшеска,2024-05-17,1
Дамоклів меч,renie cares,Третя Штурмова,53JyUUPgDAXQXAw6x8SJdQ,5PchdBWAnESzmi6rBbxq4M,272526,34,6wIsQKHqY6oxcaLHRasadP,ЕПОХА,2024-11-15,8
Де твоя Лінія,Лінія Маннергейма,Лінія Маннергейма,4lNNWnGwHtO6kNVkycuh9j,2IeDAlsxWzXuwU5i0kbE28,325155,35,0Vs7qAAg1Si4xyAKkXnuEz,Конфіскат,2020-03-02,10
Ісус із Назарета,Лінія Маннергейма,Лінія Маннергейма,2N0x3U5SVmtEm0K27ohkL4,2IeDAlsxWzXuwU5i0kbE28,336153,37,0Vs7qAAg1Si4xyAKkXnuEz,Конфіскат,2020-03-02,10
Зима,Лінія Маннергейма,Лінія Маннергейма,4MoLKREU2wtukZHlvog9TG,2IeDAlsxWzXuwU5i0kbE28,194677,34,0czRkuw4811UyNL5aClmCu,Зима / Сніг,2021-03-05,2
Отче,Лінія Маннергейма,Лінія Маннергейма,5wbq4pLNL5uEiANEkEw14a,2IeDAlsxWzXuwU5i0kbE28,228875,32,0Vs7qAAg1Si4xyAKkXnuEz,Конфіскат,2020-03-02,10
Озеро,Лінія Маннергейма,Лінія Маннергейма,2RHNUqYrbxSsMQjZ8MDwfw,2IeDAlsxWzXuwU5i0kbE28,294436,36,0Vs7qAAg1Si4xyAKkXnuEz,Конфіскат,2020-03-02,10
Чорний,Лінія Маннергейма,Лінія Маннергейма,74spce5xg88jjemxaetrxh,2IeDAlsxWzXuwU5i0kbE28,272593,29,0Vs7qAAg1Si4xyAKkXnuEz,Конфіскат,2020-03-02,10
Їй 15,Лінія Маннергейма,Лінія Маннергейма,7hpNkkS1qfBwyhZZDpIzTK,2IeDAlsxWzXuwU5i0kbE28,294215,26,3mEPxk0SNpkx3ePEPpvCx4,Де твоя лінія?,2018-03-30,5
Бої Без Правил,Лінія Маннергейма,Лінія Маннергейма,7ryTGceLgwR6CaltW8YZtT,2IeDAlsxWzXuwU5i0kbE28,318750,19,0Vs7qAAg1Si4xyAKkXnuEz,Конфіскат,2020-03-02,10
Міста,Лінія Маннергейма,Лінія Маннергейма,4Gb6nsW32bfcsyLG3F7ZkB,2IeDAlsxWzXuwU5i0kbE28,265247,25,0Vs7qAAg1Si4xyAKkXnuEz,Конфіскат,2020-03-02,10
Конфіскат,Лінія Маннергейма,Лінія Маннергейма,5xr4TS1xlV8WvIYRTttXOn,2IeDAlsxWzXuwU5i0kbE28,193875,28,0Vs7qAAg1Si4xyAKkXnuEz,Конфіскат,2020-03-02,10
Навчи,Лінія Маннергейма,Лінія Маннергейма,5h4bmN03rzPEjprXtdDZaq,2IeDAlsxWzXuwU5i0kbE28,235036,29,3mEPxk0SNpkx3ePEPpvCx4,Де твоя лінія?,2018-03-30,5
Вона танцює,Лінія Маннергейма,Лінія Маннергейма,7fnvl8CHbLPTUpGOTp55mC,2IeDAlsxWzXuwU5i0kbE28,351845,20,3mEPxk0SNpkx3ePEPpvCx4,Де твоя лінія?,2018-03-30,5
Південно-західна,Лінія Маннергейма,Лінія Маннергейма,2IzcxwmXB3vSP7GZm5uObM,2IeDAlsxWzXuwU5i0kbE28,224197,20,3mEPxk0SNpkx3ePEPpvCx4,Де твоя лінія?,2018-03-30,5
Інтро,Лінія Маннергейма,Лінія Маннергейма,2D9w5ckAcIAG0OZg8VsBvO,2IeDAlsxWzXuwU5i0kbE28,328987,21,0Vs7qAAg1Si4xyAKkXnuEz,Конфіскат,2020-03-02,10
Сніг,Лінія Маннергейма,Лінія Маннергейма,1jkcp0OVi7eI5IFqfNyApq,2IeDAlsxWzXuwU5i0kbE28,229501,22,0czRkuw4811UyNL5aClmCu,Зима / Сніг,2021-03-05,2
Хороший бізнес,Лінія Маннергейма,Лінія Маннергейма,0vrSZMAwNqzLbIIfRF68hs,2IeDAlsxWzXuwU5i0kbE28,275603,14,0Vs7qAAg1Si4xyAKkXnuEz,Конфіскат,2020-03-02,10
1,Лінія Маннергейма,Лінія Маннергейма,7hpNkkS1qfBwyhZZDpIzTK,2IeDAlsxWzXuwU5i0kbE28,294215,26,3mEPxk0SNpkx3ePEPpvCx4,Де твоя лінія?,2018-03-30,5
Вінні-Пух,Арсен Мірзоян,Arsen Mirzoyan,3ZKDhr5EaaVQLY82b3dMME,4lSBGliaADZL5GBnhmlICy,189709,44,2ho7z2i5Rgme0OlVcbjQZo,Незручні ліжка,2013-05-19,11
"Бувай, малий",Арсен Мірзоян,Arsen Mirzoyan,0SWoe8X4KU8Eyh0sHAUXrR,4lSBGliaADZL5GBnhmlICy,243989,25,5cKUipp2njTF4j6yrCdQm5,Ґудзики,2011-11-30,11
Джеральдіна,Арсен Мірзоян,Arsen Mirzoyan,0S5xP1mN9mqQlmklHyJeJL,4lSBGliaADZL5GBnhmlICy,180008,43,1Nufpzaj8dQ5Z6nk8kCZFQ,Слова і ноти,2017-11-10,11
Капронові банти,Арсен Мірзоян,Arsen Mirzoyan,6yPlGzLoIttMo0yjZ6l4JP,4lSBGliaADZL5GBnhmlICy,215785,33,2ho7z2i5Rgme0OlVcbjQZo,Незручні ліжка,2013-05-19,11
Смужка,Арсен Мірзоян,Arsen Mirzoyan,1GysoOTyBImR0aUcUOdvky,4lSBGliaADZL5GBnhmlICy,193654,19,2ho7z2i5Rgme0OlVcbjQZo,Незручні ліжка,2013-05-19,11
Поцілуй,Арсен Мірзоян,Arsen Mirzoyan,4xmRrckU0gSRWFYyiieTVo,4lSBGliaADZL5GBnhmlICy,223024,39,0WgcmgfFSKZfycRO1Pdeui,Паперовий сніг,2016-02-02,11
Ідіоти,Арсен Мірзоян,Arsen Mirzoyan,0ZyowCIO9OpQ5PcRWJSJdj,4lSBGliaADZL5GBnhmlICy,268055,38,1Nufpzaj8dQ5Z6nk8kCZFQ,Слова і ноти,2017-11-10,11
Не на людях,Арсен Мірзоян,Arsen Mirzoyan,63ulFJrx63LhjDvjqcS9wH,4lSBGliaADZL5GBnhmlICy,181856,8,5cKUipp2njTF4j6yrCdQm5,Ґудзики,2011-11-30,11
Можеш як,Арсен Мірзоян,Arsen Mirzoyan,5R47NfpRFJR8w7hnPSOgBr,4lSBGliaADZL5GBnhmlICy,234350,40,0WgcmgfFSKZfycRO1Pdeui,Паперовий сніг,2016-02-02,11
Кінець кохання,Арсен Мірзоян,Arsen Mirzoyan,6G0lvLLGOqEEeR5gqXvaPW,4lSBGliaADZL5GBnhmlICy,215674,10,5cKUipp2njTF4j6yrCdQm5,Ґудзики,2011-11-30,11
Тісто,Арсен Мірзоян,Arsen Mirzoyan,73dwxsirXxtQzsxe5fN7vv,4lSBGliaADZL5GBnhmlICy,194400,14,5cKUipp2njTF4j6yrCdQm5,Ґудзики,2011-11-30,11
Невчасна,Арсен Мірзоян,Arsen Mirzoyan,06ydktNY7ls96OO4mwE17i,4lSBGliaADZL5GBnhmlICy,258806,16,2ho7z2i5Rgme0OlVcbjQZo,Незручні ліжка,2013-05-19,11
Паперовий сніг,Арсен Мірзоян,Arsen Mirzoyan,0LNev0GVpYBMeKtzmRPFcy,4lSBGliaADZL5GBnhmlICy,213619,27,0WgcmgfFSKZfycRO1Pdeui,Паперовий сніг,2016-02-02,11
Стрелы,Арсен Мірзоян,Arsen Mirzoyan,5ZhpRxP9omu45jtFcAqtwM,4lSBGliaADZL5GBnhmlICy,192894,18,0WgcmgfFSKZfycRO1Pdeui,Паперовий сніг,2016-02-02,11
Geraldine,Арсен Мірзоян,Arsen Mirzoyan,43yNlucdkoTXCRUBeiDr2E,4lSBGliaADZL5GBnhmlICy,180062,10,1Nufpzaj8dQ5Z6nk8kCZFQ,Слова і ноти,2017-11-10,11
Не тобі,Арсен Мірзоян,Arsen Mirzoyan,1pKD0BXszo3mHT9OxHv77L,4lSBGliaADZL5GBnhmlICy,226282,8,5cKUipp2njTF4j6yrCdQm5,Ґудзики,2011-11-30,11
На кордоні зими,Арсен Мірзоян,Arsen Mirzoyan,11nEajlpTCG53zv7MH2Qym,4lSBGliaADZL5GBnhmlICy,266382,18,2ho7z2i5Rgme0OlVcbjQZo,Незручні ліжка,2013-05-19,11
Твій день,Арсен Мірзоян,Arsen Mirzoyan,6xpwuIjgbtPkeTGMJVNanw,4lSBGliaADZL5GBnhmlICy,249185,32,0Iz5y2IlSUKa375BZ6tTgc,Монархія,2021-11-26,12
Зимовий пляж,Арсен Мірзоян,Arsen Mirzoyan,4KcHNRKv0hYLPCvmHbBsok,4lSBGliaADZL5GBnhmlICy,214941,19,2ho7z2i5Rgme0OlVcbjQZo,Незручні ліжка,2013-05-19,11
Не Магеллан,Арсен Мірзоян,Arsen Mirzoyan,2sQMFsrc5OhJusFb8pdRaV,4lSBGliaADZL5GBnhmlICy,221088,34,1Nufpzaj8dQ5Z6nk8kCZFQ,Слова і ноти,2017-11-10,11
Скажи чому,Арсен Мірзоян,Arsen Mirzoyan,6UM52tV5WO9ZXHO8xYvOo0,4lSBGliaADZL5GBnhmlICy,174293,16,5cKUipp2njTF4j6yrCdQm5,Ґудзики,2011-11-30,11
Курам на сміх,Арсен Мірзоян,Arsen Mirzoyan,1VoD6gBhHs7NqmDW2cvqc1,4lSBGliaADZL5GBnhmlICy,219343,6,5cKUipp2njTF4j6yrCdQm5,Ґудзики,2011-11-30,11
Інші двері,Арсен Мірзоян,Arsen Mirzoyan,26IoQzOmHisjT5u0VqwoQZ,4lSBGliaADZL5GBnhmlICy,202507,23,0WgcmgfFSKZfycRO1Pdeui,Паперовий сніг,2016-02-02,11
Для всіх,Арсен Мірзоян,Arsen Mirzoyan,6jJdydkR1hOsZECU1jNJjF,4lSBGliaADZL5GBnhmlICy,257088,14,5cKUipp2njTF4j6yrCdQm5,Ґудзики,2011-11-30,11
Ґудзики,Арсен Мірзоян,Arsen Mirzoyan,6bn36YO8nOcfGjV2JycDTq,4lSBGliaADZL5GBnhmlICy,199050,8,5cKUipp2njTF4j6yrCdQm5,Ґудзики,2011-11-30,11
Коли ти підеш,Арсен Мірзоян,Arsen Mirzoyan,6EM5IMHj9SDPKNWiCm7ywR,4lSBGliaADZL5GBnhmlICy,305483,9,2ho7z2i5Rgme0OlVcbjQZo,Незручні ліжка,2013-05-19,11
Листя жовтня,Арсен Мірзоян,Arsen Mirzoyan,6lW2Z6RmpS90udFDYAgS8D,4lSBGliaADZL5GBnhmlICy,237896,32,1Nufpzaj8dQ5Z6nk8kCZFQ,Слова і ноти,2017-11-10,11
Пілігрим,Арсен Мірзоян,Arsen Mirzoyan,2M1XhvcyMWdkDWro51q5Bw,4lSBGliaADZL5GBnhmlICy,255930,11,2ho7z2i5Rgme0OlVcbjQZo,Незручні ліжка,2013-05-19,11
Москва-Новосибірськ,Арсен Мірзоян,Arsen Mirzoyan,6PXdphKgysDhzL4kxpUsg7,4lSBGliaADZL5GBnhmlICy,186224,5,2ho7z2i5Rgme0OlVcbjQZo,Незручні ліжка,2013-05-19,11
Намалюю зиму,Арсен Мірзоян,Arsen Mirzoyan,2pZuIVvvn0tRli4jp33G4I,4lSBGliaADZL5GBnhmlICy,201333,32,0Iz5y2IlSUKa375BZ6tTgc,Монархія,2021-11-26,12
Штучні сонця,Арсен Мірзоян,Arsen Mirzoyan,4Iw6Zja7ZSBN2Pu4PpPioo,4lSBGliaADZL5GBnhmlICy,216533,15,6H5TCkhDolJW07VTKrT1jl,Штучні сонця,2021-09-10,1
Незнайомці,Арсен Мірзоян,Arsen Mirzoyan,3zK5uaHRgK4tOWfpU81rGB,4lSBGliaADZL5GBnhmlICy,188757,21,7i57kPT6uujVRn7a9IJgBa,Інгредієнт,2019-10-25,11
П'ята Ахілла,Арсен Мірзоян,Arsen Mirzoyan,7b69XIx9nScLit98VH9vKP,4lSBGliaADZL5GBnhmlICy,229239,6,2ho7z2i5Rgme0OlVcbjQZo,Незручні ліжка,2013-05-19,11
Моя країна,Арсен Мірзоян,Arsen Mirzoyan,1MBiKjChdXChGDwxJxm9ib,4lSBGliaADZL5GBnhmlICy,163925,29,4IAM7dFsYWstyAjftNPFB4,Моя країна,2022-03-25,1
Ґави,Арсен Мірзоян,Arsen Mirzoyan,4UiHif79MXbnT8uKRfEpeb,4lSBGliaADZL5GBnhmlICy,189554,25,1Nufpzaj8dQ5Z6nk8kCZFQ,Слова і ноти,2017-11-10,11
Ваша Величність,Арсен Мірзоян,Arsen Mirzoyan,3uAdd8yORdAHoJ1V6BTwvm,4lSBGliaADZL5GBnhmlICy,204542,18,0Iz5y2IlSUKa375BZ6tTgc,Монархія,2021-11-26,12
Вагітні майбутнім,Арсен Мірзоян,Arsen Mirzoyan,3w6FFfFc1ix2l5JxmMhD2q,4lSBGliaADZL5GBnhmlICy,148970,25,5cKUipp2njTF4j6yrCdQm5,Ґудзики,2011-11-30,11
Прости,Арсен Мірзоян,Arsen Mirzoyan,6ulSJFSAAFjmKt46S4LVKf,4lSBGliaADZL5GBnhmlICy,205333,8,0WgcmgfFSKZfycRO1Pdeui,Паперовий сніг,2016-02-02,11
Небо на себе,Арсен Мірзоян,Arsen Mirzoyan,1p6u1LocU5t2oyBrdR6lAE,4lSBGliaADZL5GBnhmlICy,283888,6,0WgcmgfFSKZfycRO1Pdeui,Паперовий сніг,2016-02-02,11
Королева,Арсен Мірзоян,Arsen Mirzoyan,2zBMQ7UbK0mtW3StdHvOgU,4lSBGliaADZL5GBnhmlICy,215690,30,7i57kPT6uujVRn7a9IJgBa,Інгредієнт,2019-10-25,11
Іа,Арсен Мірзоян,Arsen Mirzoyan,0o9EvGzcYthNgCSZCEKwye,4lSBGliaADZL5GBnhmlICy,209080,7,6mhNf3XDLalJaB5ZJOBz8f,New Radio Hits 2016,2016-11-30,25
Зменшуй оберти,Арсен Мірзоян,Arsen Mirzoyan,757sduTsNYlKXbgLQzGsrD,4lSBGliaADZL5GBnhmlICy,174075,11,1Nufpzaj8dQ5Z6nk8kCZFQ,Слова і ноти,2017-11-10,11
Таксі,Арсен Мірзоян,Arsen Mirzoyan,1MjVrarSho1jBEKq2N9dwa,4lSBGliaADZL5GBnhmlICy,229824,15,0WgcmgfFSKZfycRO1Pdeui,Паперовий сніг,2016-02-02,11
1000 раз,Арсен Мірзоян,Arsen Mirzoyan,39yoD1O5MSpwV42ieOQLVv,4lSBGliaADZL5GBnhmlICy,217227,9,7i57kPT6uujVRn7a9IJgBa,Інгредієнт,2019-10-25,11
Медузи,Арсен Мірзоян,Arsen Mirzoyan,71k7io7OPj2FjBFqdKo6Qw,4lSBGliaADZL5GBnhmlICy,219546,8,0WgcmgfFSKZfycRO1Pdeui,Паперовий сніг,2016-02-02,11
