artist,album,num_tracks,album_length,release_date,listeners,scrobbles,tags,tracks
Димна Суміш,Ти живий,,,,"3,224","39,797","['ukrainian', 'grunge', 'alternative', 'post-grunge', 'alternative rock', 'ukrainian', 'grunge', 'alternative']",[]
Димна Суміш,Стіна,1,3:11,28 July 2023,29,124,"['ukrainian', 'grunge', 'alternative', 'post-grunge', 'alternative rock', 'ukrainian', 'grunge', 'alternative']",['Стіна']
Димна Суміш,Молоток,1,3:36,4 September 2023,41,115,"['ukrainian', 'grunge', 'alternative', 'post-grunge', 'alternative rock', 'ukrainian', 'grunge', 'alternative']",['Молоток']
Димна Суміш,Герой,1,3:32,9 November 2023,35,102,"['ukrainian', 'grunge', 'alternative', 'post-grunge', 'alternative rock', 'ukrainian', 'grunge', 'alternative']",['Герой']
Димна Суміш,Птах,1,3:27,23 February 2024,50,127,"['ukrainian', 'grunge', 'alternative', 'post-grunge', 'alternative rock', 'ukrainian', 'grunge', 'alternative']",['Птах']
Димна Суміш,Птах - Single,1,3:27,23 February 2024,3,31,"['ukrainian', 'grunge', 'alternative', 'post-grunge', 'alternative rock', 'ukrainian', 'grunge', 'alternative']",['Птах']
Димна Суміш,Live Improvisation,1,29:16,2010,78,176,"['ukrainian', 'grunge', 'alternative', 'post-grunge', 'alternative rock', 'ukrainian', 'grunge', 'alternative']",['Live Improvisation']
Klavdia Petrivna,Бережи мене,4,8:45,22 September 2023,"6,595","97,307","['electropop', 'female vocalists', 'ukraine', 'ukrainian', 'ukrainian pop', 'ukrainian', 'pop', 'electropop']","['Знайди мене', 'Хто ти', 'Я щаслива (Лікарі кажуть)', 'Бережи мене']"
Klavdia Petrivna,Бережи мене - EP,4,8:45,22 September 2023,73,"1,387","['ukrainian', 'pop', 'electropop', 'dance', 'indie pop', 'ukrainian', 'pop', 'electropop']","['Знайди мене', 'Хто ти', 'Я щаслива (Лікарі кажуть)', 'Бережи мене']"
Klavdia Petrivna,Я тобі брехала,1,2:20,13 February 2024,"4,551","36,208","['electropop', 'ukraine', 'ukrainian', 'ukrainian pop', 'ukrainian', 'pop', 'electropop']",['Я тобі брехала']
Klavdia Petrivna,Я тобі брехала - Single,1,2:20,13 February 2024,39,249,"['ukrainian', 'pop', 'electropop', 'dance', 'indie pop', 'ukrainian', 'pop', 'electropop']",['Я тобі брехала']
Klavdia Petrivna,Імператори,1,2:21,13 October 2023,"2,641","19,735","['ukrainian', 'pop', 'electropop', 'dance', 'indie pop', 'ukrainian', 'pop', 'electropop']",['Імператори']
Klavdia Petrivna,Імператори - Single,1,2:21,13 October 2023,19,183,"['ukrainian', 'pop', 'electropop', 'dance', 'indie pop', 'ukrainian', 'pop', 'electropop']",['Імператори']
Klavdia Petrivna,Театр,1,2:28,14 June 2024,"1,507","10,433","['ukrainian', 'pop', 'electropop', 'dance', 'indie pop', 'ukrainian', 'pop', 'electropop']",['Театр']
Klavdia Petrivna,Театр - Single,1,2:28,14 June 2024,13,43,"['ukrainian', 'pop', 'electropop', 'dance', 'indie pop', 'ukrainian', 'pop', 'electropop']",['Театр']
Klavdia Petrivna,Уже світає,1,2:13,15 November 2023,"1,176","5,246","['ukrainian', 'pop', 'electropop', 'dance', 'indie pop', 'ukrainian', 'pop', 'electropop']",['Уже світає']
Klavdia Petrivna,Уже світає - Single,1,2:13,15 November 2023,6,30,"['ukrainian', 'pop', 'electropop', 'dance', 'indie pop', 'ukrainian', 'pop', 'electropop']",['Уже світає']
Klavdia Petrivna,Зима,4,7:23,8 December 2023,"1,397","13,124","['electropop', 'ukraine', 'ukrainian', 'ukrainian pop', 'ukrainian', 'pop', 'electropop']","['Тишина', 'Дочка самурая', 'Зима (Я буду одна)', 'Грудень']"
Klavdia Petrivna,Зима - EP,4,7:23,8 December 2023,13,479,"['ukrainian', 'pop', 'electropop', 'dance', 'indie pop', 'ukrainian', 'pop', 'electropop']","['Тишина', 'Дочка самурая', 'Зима (Я буду одна)', 'Грудень']"
Klavdia Petrivna,Їде дах,8,21:25,13 August 2024,"2,117","30,487","['art pop', 'ukraine', 'ukrainian', 'ukrainian pop', 'ukrainian', 'pop', 'electropop']","['Гра', 'Їде дах', 'Сонце, жара', ""Пам'ятай (техно)"", 'Барон', 'Верховна жриця', 'Не хочу', 'Зозуля']"
Klavdia Petrivna,Невже,1,3:01,13 February 2025,549,"3,708","['ukrainian', 'pop', 'electropop', 'dance', 'indie pop', 'ukrainian', 'pop', 'electropop']",['Невже']
Klavdia Petrivna,Невже - Single,1,3:01,13 February 2025,2,5,"['ukrainian', 'pop', 'electropop', 'dance', 'indie pop', 'ukrainian', 'pop', 'electropop']",['Невже']
Tember Blanche,Вечорниці - Single,1,3:58,24 September 2021,52,332,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Вечорниці']
Tember Blanche,"Тут нема нікого, окрім нас",9,,25 November 2021,"5,381","76,021","['ethereal', 'ukraine', 'ukrainian', 'ukrainian indie', 'indie', 'ukrainian', 'indie', 'pop']","['Зграя', 'Немила', 'Пролог', 'Скажи мені', 'Вечорниці', 'Танець на стінах', 'Друг', 'У світ без примар', 'Вечорниці (Як на мосту)']"
Tember Blanche,Як день посуне ніч,1,3:18,17 December 2020,"3,019","14,455","['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Як день посуне ніч']
Tember Blanche,про Київ - Single,1,3:32,15 July 2022,42,291,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['про Київ']
Tember Blanche,про Київ,1,3:32,15 July 2022,"2,382","17,608","['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['про Київ']
Tember Blanche,Хованки - Single,1,3:25,13 October 2020,38,153,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Хованки']
Tember Blanche,О дев'ятій - Single,1,2:57,11 February 2022,29,118,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']","[""О дев'ятій""]"
Tember Blanche,О дев'ятій,1,2:57,10 February 2022,"2,147","11,712","['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']","[""О дев'ятій""]"
Tember Blanche,Ненародженим - Single,1,2:27,1 April 2022,17,84,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Ненародженим']
Tember Blanche,Я вдома,1,2:58,9 December 2022,"1,556","12,774","['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Я вдома']
Tember Blanche,Я вдома - Single,1,2:58,9 December 2022,22,536,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Я вдома']
Tember Blanche,Хороший хлопець - Single,1,2:48,17 March 2023,12,25,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Хороший хлопець']
Tember Blanche,Ти лиш людина,9,26:56,7 April 2023,"1,764","31,781","['indie', 'indie pop', 'female vocalists', 'ukraine', 'ukrainian', 'ukrainian', 'indie', 'pop']","['Прелюдія', 'Хороший хлопець', 'Пусти мене', 'Тиша', 'Завтра', 'Так Чи Інакше', 'Ван гог', 'Ти лиш людина', 'Пізно']"
Tember Blanche,У світ без примар - Single,1,,10 September 2021,13,28,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['У світ без примар']
Tember Blanche,Пізно,1,3:26,30 December 2022,545,"3,740","['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Пізно']
Tember Blanche,Ти живий - Single,1,2:56,14 March 2022,12,20,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Ти живий']
Tember Blanche,Пінгвін,1,3:28,30 November 2023,439,"2,176","['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Пінгвін']
Tember Blanche,Пінгвін - Single,1,3:28,1 December 2023,9,20,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Пінгвін']
Tember Blanche,Красівий,1,4:02,3 October 2024,275,"1,117","['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Красівий']
Tember Blanche,Красівий - Single,1,4:02,4 October 2024,5,34,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Красівий']
Tember Blanche,Запитай у серця,1,2:43,2 August 2024,228,543,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Запитай у серця']
Tember Blanche,Re: Yaremchuk,,,,12,33,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",[]
Tember Blanche,Так люблять лиш раз,1,3:43,7 November 2024,277,866,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Так люблять лиш раз']
Tember Blanche,Так люблять лиш раз - Single,1,3:43,8 November 2024,3,7,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']",['Так люблять лиш раз']
Khrystyna Soloviy,Я твоя зброя,1,3:25,6 May 2022,"1,370","8,131","['pop', 'ukraine', 'ukrainian', 'folk pop', 'folk', 'pop', 'ukraine', 'ukrainian']",['Я твоя зброя']
Khrystyna Soloviy,Камертон,1,,28 June 2024,507,"1,710","['pop', 'ukraine', 'ukrainian', 'folk pop', 'folk', 'pop', 'ukraine', 'ukrainian']",['Камертон']
dity inzheneriv,ТЕЦ,1,3:15,13 February 2023,"1,518","14,248","['alternative rock', 'female fronted rock', 'ukraine', 'ukrainian', 'ukrainian rock', 'post-punk', 'ukrainian', 'alternative rock']",['ТЕЦ']
PROBASS ∆ HARDI,Asha - Single,1,4:06,5 July 2019,70,176,"['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['Asha']
PROBASS ∆ HARDI,Asha,1,4:06,4 April 2019,"4,439","18,541","['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['Asha']
PROBASS ∆ HARDI,Козаки йдуть,2,5:15,14 March 2022,"4,247","27,263","['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']","['Козаки йдуть', 'Козаки йдуть - Extended Mix']"
PROBASS ∆ HARDI,ГОВОРИТЬ КИЇВ,1,3:03,12 July 2022,"1,742","7,010","['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['ГОВОРИТЬ КИЇВ']
PROBASS ∆ HARDI,"ДОБРОГО ВЕЧОРА, МИ З УКРАЇНИ!",15,44:40,9 November 2023,"2,210","11,132","['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']","['ДОБРОГО ВЕЧОРА (WHERE ARE YOU FROM?)', 'Козаки йдут', 'Нація', 'ДО БОЮ', 'ПИШАЮСЬ', 'TUMAN', 'CАМ ГУЛЯЮ!', 'DRONE', 'Роздам сповна', 'ЛОВИ', 'ГОВОРИТЬ КИЇВ', 'Палає', 'НАСТАНЕ ДЕНЬ', 'БУДЕМ ЖИТИ', 'ДОБРОГО ВЕЧОРА, МИ З УКРАЇНИ ! [orchestra version]']"
PROBASS ∆ HARDI,TUMAN,1,3:22,29 June 2023,"1,222","3,554","['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['TUMAN']
PROBASS ∆ HARDI,Mantra,1,3:39,8 July 2019,"1,492","4,828","['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['Mantra']
PROBASS ∆ HARDI,Mantra - Single,1,3:39,8 November 2019,9,20,"['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['Mantra']
PROBASS ∆ HARDI,ДО БОЮ,1,3:06,18 May 2022,"1,336","6,679","['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['ДО БОЮ']
PROBASS ∆ HARDI,Naja-Naja - Single,1,2:56,25 October 2019,24,81,"['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['NAJA-NAJA']
PROBASS ∆ HARDI,DESERT ROSE (Original),1,4:02,24 July 2020,"1,092","4,440","['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['DESERT ROSE - Original']
PROBASS ∆ HARDI,Drama - Single,1,3:57,30 July 2021,9,28,"['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['Drama']
PROBASS ∆ HARDI,Drama,1,3:57,29 July 2021,773,"2,397","['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['Drama']
PROBASS ∆ HARDI,CАМ ГУЛЯЮ!,2,4:55,17 December 2021,749,"3,069","['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']","['CАМ ГУЛЯЮ!', 'CАМ ГУЛЯЮ! - Extended Mix']"
PROBASS ∆ HARDI,One Shot - Single,1,3:07,26 August 2020,4,7,"['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['ONE SHOT']
PROBASS ∆ HARDI,Нація,1,2:48,9 March 2023,446,"1,559","['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['Нація']
PROBASS ∆ HARDI,Палає,1,3:28,21 October 2022,346,"1,393","['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['Палає']
PROBASS ∆ HARDI,Bmw Vs Amg (Original) - Single,1,4:02,10 April 2020,9,25,"['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['BMW vs AMG - Original']
PROBASS ∆ HARDI,Sara - Single,1,4:19,3 February 2020,1,2,"['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['SARA']
PROBASS ∆ HARDI,Лови,1,3:12,18 November 2022,281,763,"['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['Лови']
PROBASS ∆ HARDI,The Boss - Single,1,3:03,28 May 2018,6,23,"['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['The Boss']
PROBASS ∆ HARDI,POLONYNA - Single,1,3:30,13 June 2024,3,4,"['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['POLONYNA']
PROBASS ∆ HARDI,POLONYNA,1,3:30,"1 track, 3:30",166,533,"['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['POLONYNA']
PROBASS ∆ HARDI,My Adidas - Single,1,3:55,18 May 2017,3,7,"['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['My Adidas']
PROBASS ∆ HARDI,My Adidas,1,3:55,17 May 2017,137,448,"['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['My Adidas']
PROBASS ∆ HARDI,Rockstar - Single,1,3:12,2 July 2018,1,1,"['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['Rockstar']
PROBASS ∆ HARDI,4:30,1,3:12,"1 track, 3:12",136,348,"['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['4:30']
PROBASS ∆ HARDI,4:30 - Single,1,3:12,1 February 2024,4,4,"['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['4:30']
PROBASS ∆ HARDI,Кропива,1,2:40,"1 track, 2:40",121,268,"['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['Кропива']
PROBASS ∆ HARDI,Кропива - Single,1,2:40,11 April 2024,4,6,"['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['Кропива']
PROBASS ∆ HARDI,Доведи,1,3:48,"1 track, 3:48",112,333,"['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['Доведи']
PROBASS ∆ HARDI,Доведи - Single,1,3:48,7 March 2024,3,8,"['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['Доведи']
PROBASS ∆ HARDI,1992 - Single,1,5:32,12 May 2017,3,3,"['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['1992']
PROBASS ∆ HARDI,We Takin' Over,1,,10 March 2017,85,167,"['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']","[""We takin' over""]"
PROBASS ∆ HARDI,ЗАПИС,1,,1 track,91,281,"['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",[]
PROBASS ∆ HARDI,ЗАПИС - Single,1,3:06,29 August 2024,1,5,"['ukrainian', 'edm', 'ukraine', 'electronic', 'folktronica', 'ukrainian', 'edm', 'ukraine']",['ЗАПИС']
PROBASS ∆ HARDI,Kaiju - Single,1,3:12,15 June 2018,2,3,"['ukrainian', 'edm', 'ukraine', 'electronic', 'dance', 'ukrainian', 'edm', 'ukraine']",['KAIJU']
Плач Єремії,На живо в Торонто,,,,49,476,"['ukrainian', 'rock', 'ukrainian rock', 'poetry', 'alternative', 'ukrainian', 'rock', 'ukrainian rock']",[]
Плач Єремії,Світло і Сповідь,3,,2003,239,"3,767","['ukrainian', 'rock', 'ukrainian rock', 'poetry', 'alternative', 'ukrainian', 'rock', 'ukrainian rock']","['Із Янголом на плечі', 'Квіти у росі', 'Ти втретє цього літа зацвітеш']"
Плач Єремії,Світло і сповідь ч.1,13,,2003,69,"1,347","['ukrainian', 'rock', 'ukrainian rock', 'poetry', 'alternative', 'ukrainian', 'rock', 'ukrainian rock']","['Із Янголом на плечі', ""Дерев'яна зозуля…"", 'Я запитаю тебе в темряві…', 'Ти не маєш довкола свічадонька жодного…', 'Пречисті голоси…', 'Од вікна і до ставу…', 'Татку, а троє дерев…', 'Не відаю де…', 'Coda Насниться тобі…', 'Відшукування причетного', 'День відходить…', 'Літо', 'Я так довго мовчав… (Уривок з поеми «Говорити, мовчати і говорити знову»)']"
Бумбокс,Таємний Код: Рубікон,7,32:59,September 2019,83,353,"['rock', 'ukrainian', 'funk', 'reggae', 'hip-hop', 'ukrainian', 'funk', 'reggae']","['Тримай мене', 'Ангела', 'Дрантя', 'Безодня', 'ДШ', 'Твій на 100%', 'Побачимось']"
Бумбокс,Таємний код Рубікон Частина 1,7,33:00,11 September 2019,"1,892","22,241","['rock', 'ukrainian', 'funk', 'reggae', 'hip-hop', 'ukrainian', 'funk', 'reggae']","['Тримай мене (feat. The Gitas)', 'Ангела (feat. Крихітка)', 'Дрантя', 'Безодня', 'ДШ', 'Твій на 100%', 'Побачимось']"
Бумбокс,"Найкращі українські пісні, Ч. 2",,,,84,124,"['ukrainian', 'funk', 'reggae', 'hip-hop', 'funky-groove', 'ukrainian', 'funk', 'reggae']",[]
Бумбокс,Твій на 100% - Single,1,4:45,28 November 2018,93,557,"['rock', 'ukrainian', 'funk', 'reggae', 'hip-hop', 'ukrainian', 'funk', 'reggae']",['Твій на 100%']
Бумбокс,Seredniy Vik,11,42:30,25 February 2013,9,97,"['4 stars', '3 stars', 'ukrainian', 'funk', 'reggae', 'ukrainian', 'funk', 'reggae']","['Nemae TB', 'Za Bujky', 'Nevertheless', 'Zvyozdochka', 'Fall', 'Krapka', 'Etazhy', 'ASP', 'brehnya', 'Poshla Von', ""Samol'otik""]"
Бумбокс,Жаль,1,4:05,14 February 2021,"2,298","9,743","['ukrainian', 'funk', 'reggae', 'hip-hop', 'funky-groove', 'ukrainian', 'funk', 'reggae']",['Жаль']
Бумбокс,Жаль - Single,1,4:05,14 February 2021,40,239,"['ukrainian', 'funk', 'reggae', 'hip-hop', 'funky-groove', 'ukrainian', 'funk', 'reggae']",['Жаль']
Бумбокс,"Найкращі українські пісні, Ч. 1",,,,134,316,"['ukrainian', 'funk', 'reggae', 'hip-hop', 'funky-groove', 'ukrainian', 'funk', 'reggae']",[]
Бумбокс,Голий Король,6,28:34,21 August 2017,"3,140","36,948","['3', 'ukrainian', 'funk', 'reggae', 'hip-hop', 'ukrainian', 'funk', 'reggae']","['Голий король', 'Сталеві квіти', 'Болєльщик', 'Колишня', ""Вечір в Ріо (feat. O'Torvald)"", 'Люди (акустика)']"
Бумбокс,Голий король - EP,6,28:34,22 August 2017,101,"1,507","['ukrainian', 'funk', 'reggae', 'hip-hop', 'funky-groove', 'ukrainian', 'funk', 'reggae']","['Голий король', 'Сталеві квіти', 'Болєльщик', 'Колишня', 'Вечір в Ріо (feat. O.Torvald)', 'Люди (акустика)']"
Холодне Сонце,Промені сліз,12,,2004,"2,535","81,402","['love metal', 'ukraine', 'ukrainian', 'ukrainian rock', 'ukrainian gothic', 'ukrainian', 'gothic rock', 'love metal']","['Темна троянда (Intro)', 'Тiнь кохання', 'Stripped', 'Забери мене', 'Колискова', 'Зникле у сні', 'Безкрилий ангел', 'При заходi', 'Там де я', 'Крижана зiрка', 'Поховай', 'При заходi (String version) (outro requiem)']"
Холодне Сонце,Промені Сліз,12,,2004,"2,535","81,402","['love metal', 'ukraine', 'ukrainian', 'ukrainian rock', 'ukrainian gothic', 'ukrainian', 'gothic rock', 'love metal']","['Темна троянда (Intro)', 'Тiнь кохання', 'Stripped', 'Забери мене', 'Колискова', 'Зникле у сні', 'Безкрилий ангел', 'При заходi', 'Там де я', 'Крижана зiрка', 'Поховай', 'При заходi (String version) (outro requiem)']"
Холодне Сонце,Театр темних пелюсток,15,,7 February 2018,"2,057","108,233","['love metal', 'ukrainian', 'gothic metal', 'ukraine', 'ukrainian rock', 'ukrainian', 'gothic rock', 'love metal']","['Enter The Theatre', 'Попіл', 'У чужому теплі', ""Твоє Ім'я"", 'Для Неї', 'Цілунок', 'Він Не Вартий', 'Коли Твоя Мрія Вмирає', 'Я кохаю тебе', 'Де росли ці квіти', 'Ти згасаєш', 'Поверни', 'Завтра може не прийти', 'В останні хвилини', 'Outro']"
Холодне Сонце,Театр Темних Пелюсток,15,,7 February 2018,"2,057","108,233","['love metal', 'ukrainian', 'gothic metal', 'ukraine', 'ukrainian rock', 'ukrainian', 'gothic rock', 'love metal']","['Enter The Theatre', 'Попіл', 'У чужому теплі', ""Твоє Ім'я"", 'Для Неї', 'Цілунок', 'Він Не Вартий', 'Коли Твоя Мрія Вмирає', 'Я кохаю тебе', 'Де росли ці квіти', 'Ти згасаєш', 'Поверни', 'Завтра може не прийти', 'В останні хвилини', 'Outro']"
Холодне Сонце,Metal / Hard Rock Covers 353,,,,,,[],[]
Холодне Сонце,Чорне вино,13,47:28,29 November 2017,285,"6,438","['ukrainian', 'gothic rock', 'love metal', 'gothic', 'gothic love metal', 'ukrainian', 'gothic rock', 'love metal']","['Видіння', 'Вічність', 'Плач твій', 'Чорне вино', 'До тебе йду', ""Я пам'ятатиму"", 'Коли ангел спить', ""В'яне твоє літо"", 'Ще одне життя', 'З.Ц.М.Н.', 'Не буде мрій', 'І Архімед, і Галілей', '05:57']"
Холодне Сонце,Коли вдома усі на Різдво,1,3:20,10 December 2021,73,421,"['ukrainian', 'gothic rock', 'love metal', 'gothic', 'gothic love metal', 'ukrainian', 'gothic rock', 'love metal']",['Коли вдома усі на Різдво']
Холодне Сонце,Новий рік та Різдво,,,,1,2,"['ukrainian', 'gothic rock', 'love metal', 'gothic', 'gothic love metal', 'ukrainian', 'gothic rock', 'love metal']",[]
Sad Novelist,Холод,,,,"7,814","72,797","['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",[]
Sad Novelist,Тепло - EP,4,9:35,3 July 2022,48,351,"['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']","['А ти спитала мені як?', 'Не смій пити', 'Сироти', 'Один за столом']"
Sad Novelist,Тепло,4,9:35,3 July 2022,"2,281","26,030","['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']","['А ти спитала мені як?', 'Не смій пити', 'Сироти', 'Один за столом']"
Sad Novelist,Прокурений балкон - Single,1,2:33,22 July 2022,13,126,"['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Прокурений балкон']
Sad Novelist,Прокурений балкон,1,2:33,22 July 2022,"1,644","10,945","['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Прокурений балкон']
Sad Novelist,Останні промені,1,2:14,18 February 2022,702,"2,896","['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Останні промені']
Sad Novelist,Останні промені - Single,1,2:14,18 February 2022,14,30,"['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Останні промені']
Sad Novelist,Гріх,1,3:16,7 July 2023,598,"2,957","['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Гріх']
Sad Novelist,Гріх - Single,1,3:16,7 July 2023,7,10,"['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Гріх']
Sad Novelist,Поцуп забуття - Single,1,3:04,3 December 2021,10,12,"['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Поцуп забуття']
Sad Novelist,Хтивий!,1,3:16,19 August 2022,462,"2,965","['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Хтивий!']
Sad Novelist,Хтивий! - Single,1,3:16,19 August 2022,1,14,"['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Хтивий!']
Sad Novelist,Каяття,4,10:23,29 July 2021,556,"4,800","['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']","['Я тону', 'Поміж скронь', 'Божевільний', 'Мереживо']"
Sad Novelist,Божевільний (Twiggy Mix),1,3:24,30 July 2021,54,110,"['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Божевільний']
Sad Novelist,Досить!,1,2:40,9 September 2022,303,"2,197","['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Досить!']
