title,artist,title_listeners,title_scrobbles,title_tags,title_duration
Були на селi,Воплі Відоплясова,"1,199","4,444","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
"Галю, приходь",Воплі Відоплясова,"1,180","3,847","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",2:20
Дібрівонька,Воплі Відоплясова,"1,164","3,988","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Світ,Воплі Відоплясова,"1,155","5,495","['10 of 10 stars', 'ukrainian', 'folk rock', 'rock']",3:50
Зоряна осiнь,Воплі Відоплясова,"1,147","5,669","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Талалай,Воплі Відоплясова,"1,140","3,701","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",4:15
Диво,Воплі Відоплясова,"1,132","3,584","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",4:03
Краков'як рок,Воплі Відоплясова,"1,117","3,679","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",2:07
Рай,Воплі Відоплясова,"1,085","5,351","['love', 'ukrainian', 'folk rock', 'rock']",4:04
Боги,Воплі Відоплясова,"1,081","4,095","['n-a', 'ukrainian', 'folk rock', 'rock']",3:07
Гоп-ця,Воплі Відоплясова,"1,060","4,618","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",3:27
Обернись,Воплі Відоплясова,"1,041","4,265","['cool', 'ukrainian', 'folk rock', 'rock']",5:32
Сонячні дні,Воплі Відоплясова,"1,024","4,548","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",3:55
Пісня,Воплі Відоплясова,"1,012","3,514","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",3:01
Дитинство,Воплі Відоплясова,"1,004","3,597","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Товарищ майор,Воплі Відоплясова,"1,002","3,339","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",2:08
Або-або,Воплі Відоплясова,985,"3,948","['ukranian text', 'ukrainian', 'folk rock', 'rock']",3:11
Примари,Воплі Відоплясова,984,"2,865","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",3:36
Катерина,Воплі Відоплясова,960,"3,520","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",3:11
Пачка сигарет,Воплі Відоплясова,956,"3,012","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Шалена зірка,Воплі Відоплясова,950,"3,257","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Пiдманула,Воплі Відоплясова,926,"2,945","['gop rock', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Зв'язок,Воплі Відоплясова,909,"3,682","['rock', 'pop', 'ukraine', 'russian', 'ukrainian', 'ukrainian', 'folk rock', 'rock']",2:13
А-ба-бап,Воплі Відоплясова,896,"3,481","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Dansez,Воплі Відоплясова,890,"2,650","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",2:21
Галелуя,Воплі Відоплясова,858,"2,549","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",2:19
Кармен,Воплі Відоплясова,850,"3,487","['rock', 'ska', 'ukrainian', 'ukrainian', 'folk rock', 'rock']",3:25
Понеділок,Воплі Відоплясова,850,"2,450","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Розмова з махатмою,Воплі Відоплясова,849,"3,565","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Я підійду,Воплі Відоплясова,848,"3,500","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",2:16
Політрок,Воплі Відоплясова,843,"3,011","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",2:15
Свiт,Воплі Відоплясова,842,"3,218","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Ти ж мене підманула,Воплі Відоплясова,837,"2,689","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",4:07
А чи то,Воплі Відоплясова,834,"3,062","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Гей! любо!,Воплі Відоплясова,830,"2,806","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Muzika,Воплі Відоплясова,829,"2,762","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",4:27
Січові стрільці,Воплі Відоплясова,816,"2,414","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Апокалипсис,Воплі Відоплясова,790,"2,752","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",2:29
Відрада,Воплі Відоплясова,788,"3,129","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",3:01
"Гей, налягай",Воплі Відоплясова,755,"3,010","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Червоні коні,Воплі Відоплясова,750,"3,199","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Що було,Воплі Відоплясова,749,"2,576","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Динама,Воплі Відоплясова,731,"3,147","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",5:31
Youra,Воплі Відоплясова,708,"2,643","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Сонячнi днi,Воплі Відоплясова,703,"2,791","['rock', 'depressive', 'ukrainian', 'melancholic', 'under 87665009756551896889899987854287765479831234470946568933668823144561 listeners', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Я пiдiйду,Воплі Відоплясова,699,"1,534","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Iхали козаки,Воплі Відоплясова,691,"2,026","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Веселковий твіст,Воплі Відоплясова,688,"2,390","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Олрай,Воплі Відоплясова,671,"2,005","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",2:32
Підманула,Воплі Відоплясова,659,"2,691","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Мусса,Воплі Відоплясова,656,"1,857","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",2:16
Попс,Воплі Відоплясова,650,"2,444","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",3:36
Танго,Воплі Відоплясова,650,"2,322","['n-a', 'ukrainian', 'folk rock', 'rock']",2:28
Вiдрада,Воплі Відоплясова,649,"2,574","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
"Гей, любо!",Воплі Відоплясова,642,"2,213","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Солнечные дни,Воплі Відоплясова,642,"1,931","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Ты ушел,Воплі Відоплясова,639,"1,800","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",3:40
Ты ушёл,Воплі Відоплясова,631,"1,704","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",3:40
Gorila sosna,Воплі Відоплясова,611,"1,972","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Glybyna,Воплі Відоплясова,583,"1,946","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
"Oi, ty Haly",Воплі Відоплясова,581,"2,016","['ukrainian', 'folk rock', 'ukrainian rock', 'rock', 'alternative', 'ukrainian', 'folk rock', 'rock']",Add lyrics on Musixmatch
Поцілунок,Мертвий Півень,"4,140","28,316","['ukrainian', 'rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
And everybody fucks you,Мертвий Півень,"3,485","15,909","['ukrainian', 'ukrainian rock', 'rock', 'covers', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Гобелен,Мертвий Півень,"3,371","16,125","['ukrainian', 'fave', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Without You,Мертвий Півень,"3,191","16,390","['ukrainian', 'rock', 'alternative', 'russian', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Ми помрем не в парижі,Мертвий Півень,"3,136","18,766","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Б'ютіфул карпати,Мертвий Півень,"2,718","12,668","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Холодно,Мертвий Півень,"2,438","15,357","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Ето,Мертвий Півень,"2,164","10,850","['ukrainian', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
"Минає день, минає ніч",Мертвий Півень,"2,154","13,742","['ukrainian rock', 'ukrainian', 'ukrainian rock', 'rock']",3:58
Я помру від застуди,Мертвий Півень,"2,086","15,746","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",3:40
Над морем,Мертвий Півень,"2,083","11,279","['rock', 'calm', 'melancholic', 'ballade', 'ukrainian', 'ukrainian', 'ukrainian rock', 'rock']",3:03
Франсуа,Мертвий Півень,"2,008","9,908","['ukranian text', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Коли ти смієшся…,Мертвий Півень,"1,939","13,932","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Old soldier is very drunk,Мертвий Півень,"1,698","8,257","['rock', 'russian', 'ukrainian music', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Квазіамор,Мертвий Півень,"1,663","8,073","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Пісня 551,Мертвий Півень,"1,599","8,269","['ukrainian', 'rock', 'folk', 'mertvyi piven', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
"Агов, мої маленькі чортенята",Мертвий Півень,"1,567","8,588","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'post-punk', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Гуцулка ксеня,Мертвий Півень,"1,564","8,492","['ukrainian', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Гуцулко Ксеню,Мертвий Півень,"1,482","7,824","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",3:48
Girl you will be a woman soon,Мертвий Півень,"1,369","4,903","['rock', 'russian', 'eureka best', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Переваги окупаційного режиму,Мертвий Півень,"1,348","7,789","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Б’ютіфул Карпати,Мертвий Півень,"1,333","6,045","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Absolutely Vodka,Мертвий Півень,"1,324","4,393","['crossover', 'russian', 'ukrainian rock', 'dead rooster', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Ми - хлопці з Бандерштадту,Мертвий Півень,"1,299","6,749","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",4:11
Літо буде,Мертвий Півень,"1,237","5,279","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Трава,Мертвий Півень,"1,222","5,591","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'post-punk', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Шабадабада,Мертвий Півень,"1,218","4,491","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Київський триптих,Мертвий Півень,"1,106","4,210","[""rock'n'roll"", 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Карколомні перевтілення,Мертвий Півень,"1,078","4,371","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Ластівки,Мертвий Півень,"1,072","4,198","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Етюд з воронами,Мертвий Півень,"1,027","4,805","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Птахорізка,Мертвий Півень,"1,013","4,580","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
Просто кава,Мертвий Півень,979,"4,100","['ukrainian', 'ukrainian rock', 'rock', 'folk-rock', 'ukrainian', 'ukrainian rock', 'rock']",Add lyrics on Musixmatch
